30.041,26.126,24.316,36.009,50.193,45.428,10.378,16.229,10.917,21.342,6.404,62.461,46.553,42.01,41.433,37.474,38.195,36.874,41.576,34.885,48.712,68.171,77.01,72.922,69.319,71.561,68.323,70.666,38.804,13.948,16.229,14.699,17.102,15.903,15.896,13.997,15.576,13.9,13.9,13.754,12.112,16.312,17.984,17.108,16.469,18.598,16.235,17.643
74.338,76.729,80.414,85.0,38.316,14.24,13.358,51.131,60.798,7.418,16.807,21.676,25.777,81.787,44.695,37.451,42.01,43.117,40.88,35.357,78.254,37.653,76.737,74.36,73.298,60.886,83.757,37.156,19.304,18.956,16.799,16.683,14.699,16.938,17.476,16.576,16.576,14.544,15.193,16.174,13.399,18.209,16.799,18.617,18.263,18.985,18.617,17.39
49.874,61.284,81.641,21.808,11.52,61.379,64.277,65.392,67.359,21.342,58.494,74.573,67.833,83.548,57.198,62.603,41.165,39.4,33.016,77.575,0.0,18.599,48.427,57.851,40.593,72.497,73.756,80.543,27.268,17.131,18.209,17.317,15.903,15.193,17.712,17.712,14.862,15.54,15.193,15.903,16.683,16.576,17.476,15.896,19.304,19.304,16.174,27.547
59.477,56.764,43.767,68.678,45.54,71.586,52.32,69.624,74.21,68.401,62.099,62.774,64.241,62.327,57.286,88.823,59.768,48.711,33.189,76.161,4.135,19.368,10.878,15.269,15.896,53.832,77.111,33.648,17.922,16.481,14.974,15.54,15.54,15.576,18.985,16.576,15.576,13.948,13.948,16.938,14.862,16.576,19.304,19.368,17.131,16.973,31.136,26.327
15.36,64.277,68.638,72.095,74.627,42.258,81.825,70.828,64.73,76.352,74.573,62.832,68.911,62.631,76.357,53.863,69.547,48.019,35.463,53.832,5.494,15.269,16.678,18.956,17.922,21.899,27.902,25.419,19.91,19.304,16.799,14.544,16.229,16.174,17.922,17.131,17.131,13.948,13.948,14.544,15.896,13.948,17.131,18.617,16.799,35.508,17.304,48.171
52.767,73.115,72.773,67.07,68.033,52.205,39.4,79.22,64.868,70.342,56.633,66.517,58.305,39.064,48.553,88.24,47.525,37.058,39.141,53.508,7.581,15.269,16.678,17.594,18.263,18.617,17.131,18.263,16.481,12.242,15.576,16.229,18.617,16.973,17.922,17.131,16.481,16.481,15.576,17.131,18.617,17.835,16.576,11.52,33.44,28.588,20.302,65.654
74.396,71.922,80.315,57.627,77.55,61.915,44.655,67.132,64.628,72.025,66.107,53.863,63.964,51.19,36.533,51.888,44.023,39.306,41.992,80.839,1.811,22.705,19.24,18.617,18.621,19.304,18.617,17.922,17.594,14.69,14.974,18.617,18.297,19.304,18.985,15.896,16.799,16.481,17.922,21.899,21.007,21.808,17.835,36.125,43.038,3.435,39.088,70.828
68.089,61.178,84.421,53.236,38.149,44.146,35.664,76.729,79.348,50.627,51.512,72.68,79.335,44.805,38.976,43.709,50.286,43.432,40.829,57.532,12.156,23.805,22.367,24.585,24.291,21.899,22.705,22.295,21.148,19.91,18.956,20.792,23.099,21.148,23.119,19.91,19.569,21.968,28.606,35.191,22.723,35.191,53.486,56.398,4.151,59.338,69.965,50.575
66.658,80.747,69.14,75.085,52.749,41.547,40.412,45.956,44.344,41.992,37.546,51.916,57.477,43.411,39.961,78.541,41.235,82.589,60.884,41.419,81.857,33.509,42.959,37.411,34.933,30.878,30.5,32.23,30.807,29.957,27.655,30.807,34.418,35.143,38.774,42.413,44.026,51.021,58.629,52.835,82.257,78.927,44.45,4.332,22.961,56.468,53.238,33.946
69.754,69.423,65.657,59.454,79.165,85.915,53.937,35.016,40.154,40.607,37.332,35.862,43.538,59.12,64.366,27.925,0.0,0.0,0.0,66.144,46.193,64.46,61.986,66.525,60.728,57.437,57.411,59.188,59.455,58.712,59.455,61.273,60.973,63.444,67.925,71.661,76.565,77.882,73.042,74.943,49.428,90.524,0.0,3.69,59.452,65.486,48.574,35.523
69.883,75.694,69.643,63.486,80.958,66.71,61.025,88.721,53.573,40.562,43.411,37.109,36.244,72.373,0.0,4.332,31.39,34.481,12.91,39.369,52.554,57.016,75.906,83.77,81.522,81.641,80.504,82.652,79.555,82.851,84.304,85.044,83.77,82.726,84.008,83.932,90.045,90.056,63.807,60.274,79.086,0.0,45.448,62.079,44.875,36.6,34.059,44.955
63.477,51.731,70.916,57.016,61.816,83.213,76.104,60.32,64.551,85.685,84.721,68.323,69.583,25.395,10.602,25.395,68.678,49.071,4.151,13.606,64.481,74.772,91.247,86.432,92.726,90.106,91.398,92.722,92.727,65.338,5.861,79.619,92.715,91.395,91.395,91.397,91.388,67.105,59.888,41.116,0.0,66.09,68.978,42.279,40.523,53.638,77.434,49.505
30.411,53.515,45.199,48.183,38.37,61.217,86.727,88.074,80.696,53.15,79.898,0.0,0.0,15.863,42.053,62.209,73.118,56.669,18.222,0.0,39.369,52.758,50.127,76.707,92.71,92.681,85.279,63.869,56.976,80.662,64.737,60.829,79.81,91.392,75.914,63.46,42.076,31.32,2.214,38.849,63.203,54.767,47.597,66.377,59.138,52.903,43.038,39.799
18.882,56.523,67.675,52.358,51.071,57.008,59.936,63.914,54.125,59.569,7.418,12.601,5.839,65.201,56.745,72.124,64.948,59.561,62.209,60.856,52.02,57.606,71.179,30.397,68.678,79.848,57.562,49.233,92.681,87.103,74.905,77.482,91.383,88.472,56.41,22.044,44.603,58.954,45.864,43.932,47.198,62.11,42.286,63.904,46.341,60.026,39.152,52.494
27.819,21.968,18.956,23.609,8.961,2.767,43.038,0.0,27.212,59.069,50.643,44.422,63.691,71.831,67.221,57.851,56.238,60.205,59.454,71.106,58.787,15.863,73.402,54.306,66.349,65.043,72.249,80.407,65.344,76.525,88.211,77.434,74.0,73.402,68.773,73.448,69.695,69.279,54.951,60.356,48.945,48.532,40.962,70.615,24.332,40.299,56.438,33.842
23.379,60.998,60.218,58.39,37.401,64.73,57.419,26.625,38.334,65.617,58.339,54.888,47.746,56.745,59.569,22.839,49.416,56.764,78.117,60.294,86.672,64.051,70.206,74.182,46.479,44.192,59.447,64.97,0.0,14.616,37.037,12.371,7.942,46.743,55.482,40.534,38.035,32.181,60.85,54.549,43.702,43.675,81.022,48.002,51.998,42.084,40.767,44.955
29.503,36.05,58.424,69.138,71.18,57.9,50.692,71.186,72.904,67.359,65.338,53.88,35.538,28.588,64.609,69.956,70.206,63.203,59.561,44.955,70.375,56.243,44.486,65.709,80.748,44.347,40.734,47.309,57.326,48.002,14.899,63.914,55.291,17.542,63.904,61.345,56.57,44.589,40.765,38.213,47.279,60.798,0.0,40.767,61.151,51.99,51.376,56.126
28.694,42.411,89.491,76.876,67.176,65.256,62.603,38.452,71.102,63.538,66.491,66.863,64.609,63.733,67.903,68.401,71.215,69.388,37.556,66.517,33.55,86.4,54.738,62.162,66.882,70.311,49.189,47.645,39.388,40.523,65.024,71.745,56.304,60.103,68.534,54.401,49.086,58.041,51.099,60.551,45.574,43.767,68.435,58.45,48.432,56.466,52.709,53.066
35.353,65.883,45.294,53.171,42.486,40.681,48.301,60.905,73.688,80.281,72.701,58.424,66.107,71.994,62.099,68.538,43.462,58.583,57.129,55.034,46.507,32.619,55.51,42.045,49.106,93.918,84.476,83.823,68.911,77.969,56.633,60.28,71.186,54.603,45.598,52.358,51.056,57.149,54.707,33.208,66.344,62.142,48.223,46.78,52.748,44.606,38.913,39.613
81.751,44.524,57.047,52.656,39.254,44.18,61.693,65.935,45.415,45.743,47.617,74.396,62.555,62.774,19.622,73.677,58.576,47.976,61.009,61.5,62.079,50.692,32.824,45.666,47.246,22.76,33.024,33.752,6.447,9.369,6.785,19.991,29.159,36.09,51.168,63.332,60.694,53.832,57.419,56.434,34.973,34.551,37.776,40.128,47.599,50.277,48.994,42.666
83.463,42.656,49.039,45.91,42.204,41.273,39.869,42.871,41.019,42.296,37.012,74.877,23.662,59.883,80.913,80.407,82.608,67.102,40.157,44.943,60.628,28.014,78.261,40.006,35.613,57.951,90.986,82.524,84.629,83.401,86.832,89.22,64.551,39.823,33.641,72.495,50.092,42.335,40.312,46.31,54.054,76.923,62.749,53.832,32.888,40.346,47.314,56.298
76.086,46.591,50.381,45.184,40.88,42.301,42.393,41.712,45.421,42.253,41.895,78.509,78.083,56.175,75.181,78.976,71.374,74.164,86.976,42.496,43.721,72.722,49.505,50.504,80.524,67.369,57.016,54.121,60.201,75.429,73.59,63.15,48.262,45.428,43.767,55.432,71.401,73.101,66.344,58.91,48.596,41.337,49.14,48.55,53.089,54.09,52.897,52.297
