17.49,18.229,18.921,15.281,11.068,9.409,15.816,18.849,20.044,14.748,12.91,9.653,17.572,18.452,18.872,19.466,19.996,19.691,20.38,21.148,15.226,0.0,0.0,0.0,0.0,0.0,0.0,2.095,14.835,20.489,20.943,17.562,17.584,18.688,20.513,19.112,20.101,19.731,19.731,22.215,22.321,21.697,20.504,21.129,21.603,21.104,21.296,22.354
0.0,0.0,0.0,0.0,14.099,18.825,18.24,0.0,0.0,17.515,11.475,11.189,8.907,0.0,19.144,20.063,18.452,18.284,19.49,18.124,0.0,15.587,0.0,0.0,0.0,0.0,0.0,14.787,20.174,21.612,21.284,17.154,17.562,19.673,20.128,19.252,19.252,21.364,20.086,20.491,21.65,18.875,21.284,19.377,20.909,19.76,19.377,21.479
15.913,11.615,1.669,17.164,19.662,2.033,0.0,0.0,0.0,12.29,0.0,0.0,0.0,0.0,13.66,11.118,18.75,20.413,21.289,0.0,13.158,17.137,10.67,7.663,14.402,0.0,0.0,0.0,18.183,19.731,18.875,17.877,18.688,20.086,18.286,18.286,19.647,18.262,20.086,18.688,17.154,19.252,20.128,20.513,20.174,20.174,20.491,18.113
8.384,1.88,5.623,0.0,8.379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.316,16.076,20.357,0.0,22.924,18.142,22.28,19.705,20.513,9.618,0.0,15.715,20.519,20.88,21.256,18.262,18.262,20.101,19.76,19.252,20.101,20.489,20.489,17.487,19.647,19.252,20.174,18.142,19.731,21.198,14.889,11.511
20.43,0.0,0.0,0.0,0.0,17.92,0.0,0.0,0.0,0.0,0.0,11.05,5.979,10.38,0.0,0.0,3.972,16.574,20.029,7.695,24.09,19.705,20.83,19.811,20.519,19.525,17.585,18.645,20.893,20.174,19.349,19.228,18.849,20.491,20.519,19.731,19.731,20.489,20.489,19.228,20.513,20.489,19.731,19.377,19.349,14.741,11.814,0.0
7.38,0.0,0.0,0.0,0.0,13.416,20.413,3.896,0.0,0.0,0.0,9.721,12.972,19.696,16.125,0.0,16.492,20.783,19.672,8.086,23.105,19.705,20.83,20.144,20.909,19.377,19.731,19.009,20.88,20.895,20.101,18.849,19.377,21.198,20.519,19.731,20.88,20.88,20.101,19.731,19.377,18.487,19.252,21.628,15.214,8.926,6.93,0.0
0.0,0.0,0.0,10.358,0.0,8.463,17.514,9.542,0.0,0.0,0.0,0.0,0.0,14.643,20.194,16.309,17.968,19.199,18.457,0.0,25.456,18.404,20.19,19.377,21.229,20.174,19.377,20.519,20.144,20.853,19.324,19.377,20.86,20.174,19.76,20.513,19.349,20.88,20.519,19.525,20.207,19.071,18.487,13.811,5.425,13.795,5.537,0.0
0.0,10.676,0.0,14.196,19.816,18.152,19.581,2.586,0.0,13.76,15.355,0.0,1.476,16.983,19.725,18.535,16.571,18.402,20.381,11.582,23.53,20.636,20.596,19.673,18.927,19.525,18.404,19.878,20.57,20.893,19.811,20.223,19.634,20.57,19.22,20.893,20.536,19.923,18.624,15.072,19.698,15.072,10.336,6.976,8.335,0.0,0.0,13.18
1.588,0.0,0.0,0.0,13.264,19.263,18.384,15.337,16.697,17.798,18.854,14.67,13.571,18.409,19.592,4.292,0.0,0.0,12.713,19.747,0.0,16.949,13.581,14.556,15.492,16.897,16.548,16.942,17.666,17.883,18.873,17.666,15.683,15.509,14.239,12.641,13.327,10.311,7.757,10.612,0.0,4.958,12.919,8.697,8.889,0.0,8.313,20.242
0.0,0.0,0.0,0.0,0.0,0.0,15.354,20.376,18.269,18.52,18.742,19.129,18.591,13.936,9.718,3.604,4.348,0.0,0.0,10.921,17.451,6.346,7.603,5.15,7.601,8.763,7.985,7.652,7.602,7.507,7.602,6.677,7.554,6.303,5.132,3.864,2.604,2.602,4.901,4.773,15.561,0.0,0.0,11.113,0.0,2.761,14.241,20.361
0.0,0.0,0.0,0.0,0.0,5.122,7.086,0.0,13.506,18.534,17.727,19.217,19.924,6.279,0.0,8.697,6.534,3.276,4.355,3.191,14.983,13.432,5.072,1.352,2.64,2.623,2.6,1.334,3.833,2.638,0.0,1.36,1.352,2.657,2.665,2.678,0.0,0.0,10.054,13.242,2.988,7.692,0.0,0.0,15.75,20.358,20.372,16.231
0.0,14.726,6.712,13.432,10.77,0.0,2.811,7.086,5.908,0.0,0.0,7.646,6.337,3.73,10.728,7.461,0.0,5.093,8.335,10.367,0.0,5.606,0.0,2.714,0.0,1.413,0.0,0.0,0.0,4.952,5.884,1.568,0.0,0.0,0.0,0.0,0.0,8.772,10.028,15.099,12.0,0.0,1.41,17.913,20.041,14.33,0.0,2.195
15.128,15.213,18.027,16.764,20.338,9.696,0.0,0.0,0.0,13.386,0.0,6.897,0.0,9.708,0.0,0.0,0.0,0.0,7.434,12.0,3.191,0.0,0.0,0.0,0.0,0.0,2.676,9.564,9.126,0.0,0.0,0.0,0.0,0.0,6.022,11.484,18.74,18.533,20.002,0.0,0.0,6.785,14.642,8.677,6.81,8.191,0.0,0.0
19.897,7.496,8.62,14.785,15.24,12.15,5.226,4.921,6.554,0.0,17.515,15.423,14.713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.958,5.038,13.544,17.183,1.464,5.732,8.365,7.506,1.436,4.323,13.561,22.123,7.641,0.0,11.351,12.635,11.253,0.0,0.0,0.0,12.576,0.0,0.0,0.0
17.323,18.263,16.209,14.452,18.208,13.89,0.0,20.93,11.028,0.0,0.0,2.526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.94,9.511,6.472,0.0,11.19,1.463,0.0,0.0,0.0,9.747,6.178,0.0,2.821,2.889,1.773,0.0,0.0,0.0,0.0,7.508,0.0,0.0,10.835,16.868,2.555,0.0,0.0,3.532,18.437
19.155,0.0,0.0,0.0,8.943,0.0,0.0,12.949,9.946,0.0,0.0,0.0,0.0,0.0,0.0,6.71,2.81,0.0,0.0,11.621,4.443,3.719,0.0,6.147,15.396,15.025,9.891,7.663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.203,15.482,16.485,0.0,0.0,9.231,14.99,16.74,15.526
16.919,12.79,3.465,0.0,0.0,0.0,0.0,6.915,0.0,0.0,0.0,0.0,5.372,5.951,0.0,0.0,0.0,0.0,4.257,16.937,7.976,16.282,14.804,0.0,1.481,17.391,18.682,16.327,11.803,0.0,0.0,0.0,0.0,0.0,0.0,3.624,6.515,13.083,15.796,18.596,15.594,0.0,0.0,0.0,6.475,13.244,13.777,11.64
16.455,12.124,0.0,0.0,8.753,7.6,9.097,18.706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.721,21.069,8.16,16.727,7.159,3.68,2.699,14.852,15.707,19.371,18.748,5.641,0.0,11.593,8.758,4.662,12.905,15.428,12.77,15.232,9.862,0.0,0.0,0.0,7.914,13.854,10.883,13.275,13.41
13.755,10.339,17.995,13.38,17.388,18.904,14.445,5.585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.866,16.548,7.63,0.0,2.141,16.854,21.391,14.83,22.354,18.85,0.0,0.0,0.0,9.566,7.344,15.359,12.294,5.763,14.561,17.895,16.428,17.652,12.764,5.435,0.0,0.0,3.549,12.944,14.992,12.028,14.577,18.326,18.676
0.0,18.979,13.423,13.289,19.414,17.444,9.822,7.452,17.237,17.362,16.463,0.0,0.0,0.0,0.0,0.0,12.888,15.833,7.582,0.0,0.0,15.11,21.3,18.111,22.256,27.806,20.993,21.486,31.927,33.279,33.896,29.289,27.086,25.107,20.421,14.445,6.551,0.0,0.0,6.931,20.008,20.138,18.548,17.647,14.972,14.207,15.456,18.651
0.0,18.882,17.248,17.543,17.272,18.476,19.162,17.683,18.767,17.446,20.58,2.512,0.0,9.785,2.727,0.0,0.0,9.551,19.304,16.941,0.0,10.586,3.836,18.509,20.302,14.626,0.0,0.0,0.0,0.0,0.0,0.0,5.908,12.035,8.044,0.0,13.467,18.104,19.233,17.151,12.763,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.979,16.549,16.268,17.778,18.191,18.546,18.491,18.089,16.964,17.458,18.677,2.528,1.289,10.733,0.0,2.628,0.0,0.0,0.0,18.458,16.472,0.0,3.74,7.983,0.0,6.526,11.641,12.744,10.424,2.457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
